task,method,bootstrap_id,sampled_country_count,accuracy_delta,balanced_accuracy_delta,macro_f1_delta,ordinal_mae_delta,phase4_precision_delta,phase4_recall_delta
Forecasting,single_score,1662,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1662,27,0,0.0058146470783166093,0.012769104539344406,0,-0.4285714285714286,0.036363636363636362
Forecasting,xgboost,1662,27,0,0,0,0,0,0
Forecasting,single_score,1663,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1663,27,-0.0023364485981308691,0.012756726635885979,0.025165457791061135,0.0023364485981308136,-0.52941176470588236,0.079545454545454544
Forecasting,xgboost,1663,27,0,0,0,0,0,0
Forecasting,single_score,1664,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1664,27,0.010563380281690127,0.070098784194528863,0.085062681284604841,-0.010563380281690182,<NA>,0.2857142857142857
Forecasting,xgboost,1664,27,0,0,0,0,<NA>,0
Forecasting,single_score,1665,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1665,27,-0.0020790020790021346,0.0064798773987206904,0.01084662794985225,0.0020790020790020791,<NA>,0.03125
Forecasting,xgboost,1665,27,0,0,0,0,<NA>,0
Forecasting,single_score,1666,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1666,27,0.006297229219143663,0.067911160643209678,0.078129871784234806,-0.0062972292191435519,<NA>,0.29090909090909089
Forecasting,xgboost,1666,27,0,0,0,0,<NA>,0
Forecasting,single_score,1667,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1667,27,-0.0017482517482516613,0.014163108273791913,0.0217401204159825,0.0017482517482517723,<NA>,0.064516129032258063
Forecasting,xgboost,1667,27,0,0,0,0,<NA>,0
Forecasting,single_score,1668,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1668,27,0.0079155672823219003,0.036585365853658514,0.051856987042314923,-0.0079155672823219003,<NA>,0.14634146341463414
Forecasting,xgboost,1668,27,0,0,0,0,<NA>,0
Forecasting,single_score,1669,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1669,27,0.011794439764111209,0.054904916512059365,0.071102643126763426,-0.011794439764111209,<NA>,0.22727272727272727
Forecasting,xgboost,1669,27,0,0,0,0,<NA>,0
Forecasting,single_score,1670,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1670,27,-0.0036275695284159193,0.022967898243488827,0.038693674071064055,0.0036275695284159748,-0.54545454545454541,0.13846153846153847
Forecasting,xgboost,1670,27,0,0,0,0,0,0
Forecasting,single_score,1671,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1671,27,0.0023640661938534313,0.082010798429319354,0.084302491598814006,-0.0023640661938534313,<NA>,0.34375
Forecasting,xgboost,1671,27,0,0,0,0,<NA>,0
Forecasting,single_score,1672,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1672,27,0.0081395348837208781,0.022088948787061968,0.04165192501365142,-0.0081395348837209336,-0.35087719298245612,0.12830188679245283
Forecasting,xgboost,1672,27,0,0,0,0,0,0
Forecasting,single_score,1673,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1673,27,0.0021691973969630851,0.022209292520448592,0.040023651872048538,-0.0021691973969630851,-0.4375,0.12686567164179105
Forecasting,xgboost,1673,27,0,0,0,0,0,0
Forecasting,single_score,1674,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1674,27,0.0037333333333333663,0.037302960283567776,0.050583575687434823,-0.0037333333333333107,<NA>,0.16030534351145037
Forecasting,xgboost,1674,27,0,0,0,0,<NA>,0
Forecasting,single_score,1675,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1675,27,-0.0063694267515923553,-0.0022590361445782858,-0.00091258565936819247,0.0063694267515923553,<NA>,0
Forecasting,xgboost,1675,27,0,0,0,0,<NA>,0
Forecasting,single_score,1676,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1676,27,0.005145797598627766,0.017813935433784067,0.034297551906559726,-0.005145797598627766,-0.3666666666666667,0.10365853658536586
Forecasting,xgboost,1676,27,0,0,0,0,0,0
Forecasting,single_score,1677,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1677,27,0.0037541060534960202,0.020224993886035714,0.036785842679445929,-0.0037541060534960202,-0.35483870967741937,0.10919540229885058
Forecasting,xgboost,1677,27,0,0,0,0,0,0
Forecasting,single_score,1678,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1678,27,-0.00085106382978727968,0.010104690074398542,0.021134488456941408,0.00085106382978722417,-0.47619047619047616,0.064748201438848907
Forecasting,xgboost,1678,27,0,0,0,0,0,0
Forecasting,single_score,1679,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1679,27,-0.0024855012427505985,0.0055170754344052442,0.011836527451146994,0.0024855012427505985,-0.59999999999999998,0.036144578313253017
Forecasting,xgboost,1679,27,0,0,0,0,0,0
Forecasting,single_score,1680,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1680,27,0.0050632911392405333,0.018230496999538381,0.03453998516766843,-0.0050632911392404778,-0.3529411764705882,0.10309278350515463
Forecasting,xgboost,1680,27,0,0,0,0,0,0
Forecasting,single_score,1681,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1681,27,0.011470281543274341,0.037329888027562458,0.061701513082102533,-0.01147028154327423,-0.32352941176470584,0.20370370370370372
Forecasting,xgboost,1681,27,0,0,0,0,0,0
Forecasting,single_score,1682,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1682,27,-0.0016406890894175019,0.019222788153178599,0.034903496375008752,0.0016406890894175574,-0.51724137931034475,0.11403508771929824
Forecasting,xgboost,1682,27,0,0,0,0,0,0
Forecasting,single_score,1683,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1683,27,0.0063920454545455252,0.046820117859851851,0.061104049903444119,-0.0063920454545454697,<NA>,0.19540229885057472
Forecasting,xgboost,1683,27,0,0,0,0,<NA>,0
Forecasting,single_score,1684,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1684,27,0.012878787878787823,0.023613685715798916,0.044317558117111744,-0.012878787878787878,-0.30000000000000004,0.13389121338912133
Forecasting,xgboost,1684,27,0,0,0,0,0,0
Forecasting,single_score,1685,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1685,27,-0.0024630541871921707,0.0093283582089551675,0.015241663905631558,0.0024630541871921152,<NA>,0.044776119402985072
Forecasting,xgboost,1685,27,0,0,0,0,<NA>,0
Forecasting,single_score,1686,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1686,27,0.0048496605237633439,0.019671459308083727,0.035935441064254559,-0.0048496605237633439,-0.3125,0.10638297872340426
Forecasting,xgboost,1686,27,0,0,0,0,0,0
Forecasting,single_score,1687,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1687,27,0.002103049421661396,0.020976285060792105,0.040586736961561148,-0.002103049421661396,-0.45238095238095233,0.13461538461538461
Forecasting,xgboost,1687,27,0,0,0,0,0,0
Forecasting,single_score,1688,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1688,27,0.0052465897166841247,0.013152211772901434,0.026386075308719503,-0.0052465897166841802,-0.31578947368421051,0.07586206896551724
Forecasting,xgboost,1688,27,0,0,0,0,0,0
Forecasting,single_score,1689,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1689,27,0,0.016051322335689955,0.028127647971843528,0,-0.45454545454545459,0.08771929824561403
Forecasting,xgboost,1689,27,0,0,0,0,0,0
Forecasting,single_score,1690,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1690,27,0.001935483870967647,0.014910033365109598,0.022942423972339865,-0.0019354838709677025,<NA>,0.0625
Forecasting,xgboost,1690,27,0,0,0,0,<NA>,0
Forecasting,single_score,1691,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1691,27,-0.0023201856148491462,0.015216887704870508,0.029198741170850834,0.0023201856148492017,-0.48780487804878048,0.096774193548387094
Forecasting,xgboost,1691,27,0,0,0,0,0,0
Forecasting,single_score,1692,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1692,27,-0.0011600928074245731,0.018394097662390363,0.026844069607154353,0.0011600928074245731,<NA>,0.081081081081081086
Forecasting,xgboost,1692,27,0,0,0,0,<NA>,0
Forecasting,single_score,1693,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1693,27,-0.0031847133757961776,0.009910948140387621,0.020542077177888585,0.0031847133757961776,-0.54166666666666674,0.065217391304347824
Forecasting,xgboost,1693,27,0,0,0,0,0,0
Forecasting,single_score,1694,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1694,27,0.010699588477366184,0.032856288618696439,0.056260477950165227,-0.01069958847736624,-0.32499999999999996,0.17931034482758623
Forecasting,xgboost,1694,27,0,0,0,0,0,0
Forecasting,single_score,1695,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1695,27,0,0.012405845243818936,0.02540631863608156,0,-0.4642857142857143,0.077844311377245512
Forecasting,xgboost,1695,27,0,0,0,0,0,0
Forecasting,single_score,1696,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1696,27,0.0029239766081872176,0.018711831913544974,0.034907141347680137,-0.0029239766081871066,-0.40740740740740744,0.10563380281690141
Forecasting,xgboost,1696,27,0,0,0,0,0,0
Forecasting,single_score,1697,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1697,27,0.0015673981191222097,0.018316135084427754,0.02740704631842078,-0.0015673981191222652,<NA>,0.076923076923076927
Forecasting,xgboost,1697,27,0,0,0,0,<NA>,0
Forecasting,single_score,1698,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1698,27,0.0021037868162692153,0.016201788841039205,0.030000098812298925,-0.0021037868162693263,-0.38888888888888884,0.088495575221238937
Forecasting,xgboost,1698,27,0,0,0,0,0,0
Forecasting,single_score,1699,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1699,27,0.0088719898605830183,0.039826193276790656,0.055046937738821078,-0.0088719898605830183,<NA>,0.16379310344827586
Forecasting,xgboost,1699,27,0,0,0,0,<NA>,0
Forecasting,single_score,1700,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1700,27,0.016839378238342029,0.069388039496735165,0.083890873631725066,-0.016839378238341973,<NA>,0.29761904761904762
Forecasting,xgboost,1700,27,0,0,0,0,<NA>,0
Forecasting,single_score,1701,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1701,27,0,0.017502612330198508,0.026083438213249321,0,<NA>,0.07575757575757576
Forecasting,xgboost,1701,27,0,0,0,0,<NA>,0
Forecasting,single_score,1702,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1702,27,0,0.0065858041329739658,0.014592915225485753,0,-0.4285714285714286,0.04245283018867925
Forecasting,xgboost,1702,27,0,0,0,0,0,0
Forecasting,single_score,1703,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1703,27,0.001116694584031297,0.010106565226176562,0.020597219242142917,-0.001116694584031297,-0.41666666666666663,0.05940594059405941
Forecasting,xgboost,1703,27,0,0,0,0,0,0
Forecasting,single_score,1704,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1704,27,0.0046253469010175685,0.025076978159684932,0.044365752900618505,-0.0046253469010175685,-0.3928571428571429,0.14035087719298245
Forecasting,xgboost,1704,27,0,0,0,0,0,0
Forecasting,single_score,1705,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1705,27,0,0.023100000000000009,0.040836061968699544,0,-0.47826086956521741,0.13749999999999998
Forecasting,xgboost,1705,27,0,0,0,0,0,0
Forecasting,single_score,1706,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1706,27,-0.00086058519793463795,0.012136206348941025,0.025539392036933589,0.00086058519793463795,-0.48275862068965514,0.079754601226993863
Forecasting,xgboost,1706,27,0,0,0,0,0,0
Forecasting,single_score,1707,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1707,27,0.0042553191489361764,0.047128652597402565,0.060351049113638811,-0.0042553191489361764,<NA>,0.203125
Forecasting,xgboost,1707,27,0,0,0,0,<NA>,0
Forecasting,single_score,1708,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1708,27,0.0035419126328217754,0.03759650025733402,0.051041210150561983,-0.0035419126328217199,<NA>,0.16417910447761194
Forecasting,xgboost,1708,27,0,0,0,0,<NA>,0
Forecasting,single_score,1709,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1709,27,-0.002564102564102555,0.02641694725028057,0.044853274632725371,0.002564102564102555,-0.51724137931034475,0.16049382716049382
Forecasting,xgboost,1709,27,0,0,0,0,0,0
Forecasting,single_score,1710,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1710,27,-0.0023961661341852514,0.0028277126252421181,0.0056070744705931097,0.0023961661341852514,<NA>,0.016393442622950821
Forecasting,xgboost,1710,27,0,0,0,0,<NA>,0
Forecasting,single_score,1711,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1711,27,0.00083612040133773657,0.042561082024432817,0.053920418794975389,-0.00083612040133779209,<NA>,0.18333333333333332
Forecasting,xgboost,1711,27,0,0,0,0,<NA>,0
Forecasting,single_score,1712,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1712,27,0.0059523809523810423,0.024233296823658323,0.042929962333709104,-0.0059523809523809867,-0.33333333333333337,0.13253012048192769
Forecasting,xgboost,1712,27,0,0,0,0,0,0
Forecasting,single_score,1713,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1713,27,-0.0044444444444444731,0.038784822286263176,0.032683055775839298,0.0044444444444444453,<NA>,0.125
Forecasting,xgboost,1713,27,0,0,0,0,<NA>,0
Forecasting,single_score,1714,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1714,27,0.002308136180034559,0.0092707292707292499,0.018134306196114169,-0.0023081361800346145,-0.27272727272727271,0.048951048951048952
Forecasting,xgboost,1714,27,0,0,0,0,0,0
Forecasting,single_score,1715,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1715,27,0.0063233965672989667,0.015959595959595951,0.031221853430471513,-0.0063233965672989667,-0.31999999999999995,0.090909090909090912
Forecasting,xgboost,1715,27,0,0,0,0,0,0
Forecasting,single_score,1716,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1716,27,0.0066298342541436517,0.023168917057040467,0.041692575533112203,-0.0066298342541436517,-0.31578947368421051,0.12631578947368421
Forecasting,xgboost,1716,27,0,0,0,0,0,0
Forecasting,single_score,1717,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1717,27,-0.0090293453724604733,0.057255244755244739,0.048414232998037265,0.0090293453724605288,<NA>,0.25
Forecasting,xgboost,1717,27,0,0,0,0,<NA>,0
Forecasting,single_score,1718,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1718,27,-0.0021306818181817677,0.0053530346187554423,0.012297175694810314,0.0021306818181818232,-0.52941176470588236,0.036809815950920248
Forecasting,xgboost,1718,27,0,0,0,0,0,0
Forecasting,single_score,1719,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1719,27,0.003668378576669129,0.015833077147429098,0.029925805312228937,-0.003668378576669129,-0.34782608695652173,0.088435374149659865
Forecasting,xgboost,1719,27,0,0,0,0,0,0
Forecasting,single_score,1720,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1720,27,0.00084175084175086567,0.0097618446520239266,0.019999930675863531,-0.00084175084175086567,-0.41176470588235292,0.058823529411764705
Forecasting,xgboost,1720,27,0,0,0,0,0,0
Forecasting,single_score,1721,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1721,27,0.0074183976261127382,0.022647405060531645,0.041449669655824972,-0.0074183976261127937,-0.32352941176470584,0.12650602409638553
Forecasting,xgboost,1721,27,0,0,0,0,0,0
Forecasting,single_score,1722,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1722,27,0.00076277650648359785,0.010427281031158003,0.020652252224518469,-0.00076277650648359785,-0.4285714285714286,0.059322033898305086
Forecasting,xgboost,1722,27,0,0,0,0,0,0
Forecasting,single_score,1723,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1723,27,0.003240440699935232,0.022518350826644717,0.033203070641742632,-0.0032404406999351765,<NA>,0.093023255813953487
Forecasting,xgboost,1723,27,0,0,0,0,<NA>,0
Forecasting,single_score,1724,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1724,27,-0.0026315789473684292,0.0051894135962636256,0.012041291783465136,0.0026315789473684292,-0.55555555555555558,0.036585365853658541
Forecasting,xgboost,1724,27,0,0,0,0,0,0
Forecasting,single_score,1725,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1725,27,0.0064000000000000723,0.079629629629629661,0.087075882353353729,-0.0064000000000000168,<NA>,0.33333333333333331
Forecasting,xgboost,1725,27,0,0,0,0,<NA>,0
Forecasting,single_score,1726,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1726,27,0.0057291666666666741,0.016713310285897981,0.031723806014398864,-0.0057291666666666741,-0.26923076923076927,0.089108910891089105
Forecasting,xgboost,1726,27,0,0,0,0,0,0
Forecasting,single_score,1727,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1727,27,-0.0028288543140028155,0.0081332680058794626,0.016803280695181999,0.002828854314002871,-0.58823529411764708,0.05128205128205128
Forecasting,xgboost,1727,27,0,0,0,0,0,0
Forecasting,single_score,1728,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1728,27,0.0024125452352231624,0.024212678936605336,0.0412071441439123,-0.0024125452352231624,-0.40000000000000002,0.13333333333333333
Forecasting,xgboost,1728,27,0,0,0,0,0,0
Forecasting,single_score,1729,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1729,27,0.0095877277085331114,0.026463870005881462,0.047070969142874258,-0.0095877277085330559,-0.26086956521739135,0.1415929203539823
Forecasting,xgboost,1729,27,0,0,0,0,0,0
Forecasting,single_score,1730,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1730,27,0.0063051702395965359,0.033985800709964487,0.047846377777725657,-0.0063051702395964804,<NA>,0.1415929203539823
Forecasting,xgboost,1730,27,0,0,0,0,<NA>,0
Forecasting,single_score,1731,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1731,27,0.0051546391752577136,0.023349051704439183,0.042089702102850013,-0.0051546391752577136,-0.38095238095238093,0.13186813186813187
Forecasting,xgboost,1731,27,0,0,0,0,0,0
Forecasting,single_score,1732,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1732,27,0.006302521008403339,0.019004325219903501,0.035353042561179382,-0.006302521008403339,-0.2592592592592593,0.10052910052910052
Forecasting,xgboost,1732,27,0,0,0,0,0,0
Forecasting,single_score,1733,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1733,27,0.0040096230954289602,0.029485377465427343,0.049742962122098777,-0.0040096230954290712,-0.40625,0.16363636363636364
Forecasting,xgboost,1733,27,0,0,0,0,0,0
Forecasting,single_score,1734,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1734,27,0.017751479289940808,0.10714285714285715,0.12174401321222128,-0.017751479289940808,<NA>,0.42857142857142855
Forecasting,xgboost,1734,27,0,0,0,0,<NA>,0
Forecasting,single_score,1735,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1735,27,0.0063458487572712885,0.021411399243652096,0.039878173102364217,-0.0063458487572712885,-0.35416666666666663,0.12083333333333335
Forecasting,xgboost,1735,27,0,0,0,0,0,0
Forecasting,single_score,1736,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1736,27,0.0069444444444444198,0.016727161095761778,0.034446943113570383,-0.0069444444444444198,-0.36111111111111116,0.10582010582010581
Forecasting,xgboost,1736,27,0,0,0,0,0,0
Forecasting,single_score,1737,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1737,27,0.0022701475595914289,0.022304260882941074,0.032600363900499557,-0.0022701475595913734,<NA>,0.090909090909090912
Forecasting,xgboost,1737,27,0,0,0,0,<NA>,0
Forecasting,single_score,1738,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1738,27,0.0025789813023855412,0.032478750604657602,0.044800808824380645,-0.0025789813023855412,<NA>,0.13793103448275862
Forecasting,xgboost,1738,27,0,0,0,0,<NA>,0
Forecasting,single_score,1739,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1739,27,0,0.0061643536702452595,0.00993377122242739,0,<NA>,0.026315789473684209
Forecasting,xgboost,1739,27,0,0,0,0,<NA>,0
Forecasting,single_score,1740,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1740,27,0.00084674005080442871,0.00801821053609586,0.017982034574784672,-0.00084674005080442871,-0.40909090909090906,0.053191489361702135
